date,sector,sentiment,headline_count,lagged_sentiment
2022-05-26 00:00:00,Energy,0.041666666666666664,24,0.038461538461538464
2022-05-27 00:00:00,Energy,0.2,20,0.041666666666666664
2022-05-28 00:00:00,Energy,0.0,2,0.2
2022-05-29 00:00:00,Energy,0.0,2,0.0
2022-05-30 00:00:00,Energy,0.18181818181818182,11,0.0
2022-05-31 00:00:00,Energy,0.125,16,0.18181818181818182
2022-06-01 00:00:00,Energy,0.23809523809523808,21,0.125
2022-06-02 00:00:00,Energy,0.13043478260869565,23,0.23809523809523808
2022-06-03 00:00:00,Energy,0.2222222222222222,18,0.13043478260869565
2022-06-04 00:00:00,Energy,0.0,7,0.2222222222222222
2022-06-05 00:00:00,Energy,0.0,6,0.0
2022-06-06 00:00:00,Energy,0.0,11,0.0
2022-06-07 00:00:00,Energy,0.08695652173913043,23,0.0
2022-06-08 00:00:00,Energy,0.14814814814814814,27,0.08695652173913043
2022-06-09 00:00:00,Energy,0.1,10,0.14814814814814814
2022-06-10 00:00:00,Energy,0.15789473684210525,19,0.1
2022-06-11 00:00:00,Energy,0.0,3,0.15789473684210525
2022-06-12 00:00:00,Energy,0.0,7,0.0
2022-06-13 00:00:00,Energy,0.05555555555555555,18,0.0
2022-06-14 00:00:00,Energy,0.05263157894736842,19,0.05555555555555555
2022-06-15 00:00:00,Energy,0.3333333333333333,18,0.05263157894736842
2022-06-16 00:00:00,Energy,0.0,10,0.3333333333333333
2022-06-17 00:00:00,Energy,0.20833333333333334,24,0.0
2022-06-18 00:00:00,Energy,0.0,1,0.20833333333333334
2022-06-19 00:00:00,Energy,0.0,5,0.0
2022-06-20 00:00:00,Energy,0.0,10,0.0
2022-06-21 00:00:00,Energy,0.041666666666666664,24,0.0
2022-06-22 00:00:00,Energy,-0.10526315789473684,38,0.041666666666666664
2022-06-23 00:00:00,Energy,0.16666666666666666,42,-0.10526315789473684
2022-06-24 00:00:00,Energy,0.16666666666666666,18,0.16666666666666666
2022-06-25 00:00:00,Energy,0.0,2,0.16666666666666666
2022-06-26 00:00:00,Energy,0.0,4,0.0
2022-06-27 00:00:00,Energy,0.0,20,0.0
2022-06-28 00:00:00,Energy,0.125,32,0.0
2022-06-29 00:00:00,Energy,0.14814814814814814,27,0.125
2022-06-30 00:00:00,Energy,0.05,20,0.14814814814814814
2022-07-01 00:00:00,Energy,0.09523809523809523,21,0.05
2022-07-02 00:00:00,Energy,0.0,9,0.09523809523809523
2022-07-03 00:00:00,Energy,0.0,4,0.0
2022-07-04 00:00:00,Energy,0.0,12,0.0
2022-07-05 00:00:00,Energy,-0.0625,32,0.0
2022-07-06 00:00:00,Energy,0.07142857142857142,28,-0.0625
2022-07-07 00:00:00,Energy,0.045454545454545456,22,0.07142857142857142
2022-07-08 00:00:00,Energy,0.0,18,0.045454545454545456
2022-07-09 00:00:00,Energy,0.0,1,0.0
2022-07-10 00:00:00,Energy,-0.18181818181818182,11,0.0
2022-07-11 00:00:00,Energy,-0.1,20,-0.18181818181818182
2022-07-12 00:00:00,Energy,0.1,20,-0.1
2022-07-13 00:00:00,Energy,0.08333333333333333,24,0.1
2022-07-14 00:00:00,Energy,0.0,31,0.08333333333333333
2022-07-15 00:00:00,Energy,0.21052631578947367,19,0.0
2022-07-16 00:00:00,Energy,0.0,2,0.21052631578947367
2022-07-17 00:00:00,Energy,0.0,2,0.0
2022-07-18 00:00:00,Energy,0.09523809523809523,21,0.0
2022-07-19 00:00:00,Energy,0.29411764705882354,17,0.09523809523809523
2022-07-20 00:00:00,Energy,0.043478260869565216,23,0.29411764705882354
2022-07-21 00:00:00,Energy,0.2857142857142857,21,0.043478260869565216
2022-07-22 00:00:00,Energy,0.09090909090909091,22,0.2857142857142857
2022-07-23 00:00:00,Energy,0.0,4,0.09090909090909091
2022-07-24 00:00:00,Energy,0.0,8,0.0
2022-07-25 00:00:00,Energy,0.17391304347826086,23,0.0
2022-07-26 00:00:00,Energy,0.058823529411764705,17,0.17391304347826086
2022-07-27 00:00:00,Energy,0.14285714285714285,28,0.058823529411764705
2022-07-28 00:00:00,Energy,0.25,36,0.14285714285714285
2022-07-29 00:00:00,Energy,0.3939393939393939,66,0.25
2022-07-30 00:00:00,Energy,1.0,1,0.3939393939393939
2022-07-31 00:00:00,Energy,0.0,6,1.0
2022-08-01 00:00:00,Energy,0.2857142857142857,28,0.0
2022-08-02 00:00:00,Energy,0.12903225806451613,31,0.2857142857142857
2022-08-03 00:00:00,Energy,0.1,40,0.12903225806451613
2022-08-04 00:00:00,Energy,0.3333333333333333,27,0.1
2022-08-05 00:00:00,Energy,0.19047619047619047,21,0.3333333333333333
2022-08-06 00:00:00,Energy,-0.2222222222222222,9,0.19047619047619047
2022-08-07 00:00:00,Energy,0.0,1,-0.2222222222222222
2022-08-08 00:00:00,Energy,0.10526315789473684,19,0.0
2022-08-09 00:00:00,Energy,0.14285714285714285,21,0.10526315789473684
2022-08-10 00:00:00,Energy,0.08695652173913043,23,0.14285714285714285
2022-08-11 00:00:00,Energy,-0.06666666666666667,15,0.08695652173913043
2022-08-12 00:00:00,Energy,0.0,15,-0.06666666666666667
2022-08-13 00:00:00,Energy,0.0,2,0.0
2022-08-14 00:00:00,Energy,0.125,8,0.0
2022-08-15 00:00:00,Energy,-0.08823529411764706,34,0.125
2022-08-16 00:00:00,Energy,0.05555555555555555,18,-0.08823529411764706
2022-08-17 00:00:00,Energy,0.4,15,0.05555555555555555
2022-08-18 00:00:00,Energy,0.0,22,0.4
2022-08-19 00:00:00,Energy,0.125,16,0.0
2022-08-20 00:00:00,Energy,0.0,2,0.125
2022-08-21 00:00:00,Energy,0.0,2,0.0
2022-08-22 00:00:00,Energy,0.0,21,0.0
2022-08-23 00:00:00,Energy,0.08,25,0.0
2022-08-24 00:00:00,Energy,-0.07692307692307693,26,0.08
2022-08-25 00:00:00,Energy,0.36,25,-0.07692307692307693
2022-08-26 00:00:00,Energy,0.2,10,0.36
2022-08-27 00:00:00,Energy,0.0,3,0.2
2022-08-28 00:00:00,Energy,0.0,3,0.0
2022-08-29 00:00:00,Energy,0.06666666666666667,15,0.0
2022-08-30 00:00:00,Energy,0.041666666666666664,24,0.06666666666666667
2022-08-31 00:00:00,Energy,0.10526315789473684,19,0.041666666666666664
2022-09-01 00:00:00,Energy,0.0,22,0.10526315789473684
2022-09-02 00:00:00,Energy,0.06896551724137931,29,0.0
2022-09-05 00:00:00,Energy,0.3333333333333333,3,0.06896551724137931
2022-09-06 00:00:00,Energy,0.0,20,0.3333333333333333
2022-09-07 00:00:00,Energy,0.045454545454545456,22,0.0
2022-09-08 00:00:00,Energy,0.0,17,0.045454545454545456
2022-09-09 00:00:00,Energy,0.06666666666666667,15,0.0
2022-09-11 00:00:00,Energy,0.0,6,0.06666666666666667
2022-09-12 00:00:00,Energy,0.0,15,0.0
2022-09-13 00:00:00,Energy,0.23809523809523808,21,0.0
2022-09-14 00:00:00,Energy,0.07692307692307693,26,0.23809523809523808
2022-09-15 00:00:00,Energy,0.20833333333333334,24,0.07692307692307693
2022-09-16 00:00:00,Energy,0.2,15,0.20833333333333334
2022-09-18 00:00:00,Energy,0.0,1,0.2
2022-09-19 00:00:00,Energy,0.0,22,0.0
2022-09-20 00:00:00,Energy,0.1111111111111111,9,0.0
2022-09-21 00:00:00,Energy,0.0,15,0.1111111111111111
2022-09-22 00:00:00,Energy,0.0,10,0.0
2022-09-23 00:00:00,Energy,0.0,18,0.0
2022-09-24 00:00:00,Energy,0.0,3,0.0
2022-09-25 00:00:00,Energy,0.0,2,0.0
2022-09-26 00:00:00,Energy,-0.08333333333333333,12,0.0
2022-09-27 00:00:00,Energy,0.09090909090909091,11,-0.08333333333333333
2022-09-28 00:00:00,Energy,0.19047619047619047,21,0.09090909090909091
2022-09-29 00:00:00,Energy,0.0,16,0.19047619047619047
2022-09-30 00:00:00,Energy,0.16666666666666666,12,0.0
2022-10-03 00:00:00,Energy,0.20588235294117646,34,0.16666666666666666
2022-10-04 00:00:00,Energy,0.21428571428571427,14,0.20588235294117646
2022-10-05 00:00:00,Energy,0.03333333333333333,30,0.21428571428571427
2022-10-06 00:00:00,Energy,-0.06896551724137931,29,0.03333333333333333
2022-10-07 00:00:00,Energy,0.0,21,-0.06896551724137931
2022-10-08 00:00:00,Energy,0.0,2,0.0
2022-10-09 00:00:00,Energy,0.0,8,0.0
2022-10-10 00:00:00,Energy,0.05555555555555555,18,0.0
2022-10-11 00:00:00,Energy,0.09090909090909091,11,0.05555555555555555
2022-10-12 00:00:00,Energy,0.05,20,0.09090909090909091
2022-10-13 00:00:00,Energy,0.0,19,0.05
2022-10-14 00:00:00,Energy,0.0,30,0.0
2022-10-15 00:00:00,Energy,0.0,2,0.0
2022-10-16 00:00:00,Energy,0.0,3,0.0
2022-10-17 00:00:00,Energy,0.0,16,0.0
2022-10-18 00:00:00,Energy,0.05555555555555555,18,0.0
2022-10-19 00:00:00,Energy,0.25,16,0.05555555555555555
2022-10-20 00:00:00,Energy,0.05263157894736842,19,0.25
2022-10-21 00:00:00,Energy,0.2647058823529412,34,0.05263157894736842
2022-10-22 00:00:00,Energy,0.0,3,0.2647058823529412
2022-10-23 00:00:00,Energy,0.0,3,0.0
2022-10-24 00:00:00,Energy,0.15384615384615385,26,0.0
2022-10-25 00:00:00,Energy,0.3333333333333333,9,0.15384615384615385
2022-10-26 00:00:00,Energy,0.25,16,0.3333333333333333
2022-10-27 00:00:00,Energy,0.07142857142857142,28,0.25
2022-10-28 00:00:00,Energy,0.30612244897959184,49,0.07142857142857142
2022-10-29 00:00:00,Energy,0.0,1,0.30612244897959184
2022-10-30 00:00:00,Energy,0.25,8,0.0
2022-10-31 00:00:00,Energy,0.30303030303030304,33,0.25
2022-11-01 00:00:00,Energy,0.19047619047619047,21,0.30303030303030304
2022-11-02 00:00:00,Energy,0.16666666666666666,24,0.19047619047619047
2022-11-03 00:00:00,Energy,0.25,20,0.16666666666666666
2022-11-04 00:00:00,Energy,0.21428571428571427,14,0.25
2022-11-05 00:00:00,Energy,0.16666666666666666,6,0.21428571428571427
2022-11-06 00:00:00,Energy,-0.3333333333333333,3,0.16666666666666666
2022-11-07 00:00:00,Energy,0.08,25,-0.3333333333333333
2022-11-08 00:00:00,Energy,0.2857142857142857,21,0.08
2022-11-09 00:00:00,Energy,0.07142857142857142,14,0.2857142857142857
2022-11-10 00:00:00,Energy,0.06666666666666667,15,0.07142857142857142
2022-11-11 00:00:00,Energy,0.0625,16,0.06666666666666667
2022-11-12 00:00:00,Energy,0.0,2,0.0625
2022-11-13 00:00:00,Energy,0.23076923076923078,13,0.0
2022-11-14 00:00:00,Energy,0.19047619047619047,21,0.23076923076923078
2022-11-15 00:00:00,Energy,0.0625,16,0.19047619047619047
2022-11-16 00:00:00,Energy,0.08333333333333333,12,0.0625
2022-11-17 00:00:00,Energy,0.0,20,0.08333333333333333
2022-11-18 00:00:00,Energy,0.3333333333333333,12,0.0
2022-11-19 00:00:00,Energy,0.0,4,0.3333333333333333
2022-11-20 00:00:00,Energy,0.0,2,0.0
2022-11-21 00:00:00,Energy,0.05263157894736842,19,0.0
2022-11-22 00:00:00,Energy,0.0,12,0.05263157894736842
2022-11-23 00:00:00,Energy,0.08695652173913043,23,0.0
2022-11-24 00:00:00,Energy,0.0,5,0.08695652173913043
2022-11-25 00:00:00,Energy,0.0,8,0.0
2022-11-26 00:00:00,Energy,0.0,4,0.0
2022-11-27 00:00:00,Energy,0.0,4,0.0
2022-11-28 00:00:00,Energy,0.038461538461538464,26,0.0
2022-11-29 00:00:00,Energy,0.10344827586206896,29,0.038461538461538464
2022-11-30 00:00:00,Energy,0.21052631578947367,19,0.10344827586206896
2022-12-01 00:00:00,Energy,0.08333333333333333,12,0.21052631578947367
2022-12-02 00:00:00,Energy,0.125,8,0.08333333333333333
2022-12-03 00:00:00,Energy,0.0,5,0.125
2022-12-04 00:00:00,Energy,0.0,3,0.0
2022-12-05 00:00:00,Energy,0.0,13,0.0
2022-12-06 00:00:00,Energy,0.14285714285714285,14,0.0
2022-12-07 00:00:00,Energy,0.15,20,0.14285714285714285
2022-12-08 00:00:00,Energy,0.13793103448275862,29,0.15
2022-12-09 00:00:00,Energy,0.08333333333333333,24,0.13793103448275862
2022-12-10 00:00:00,Energy,0.0,1,0.08333333333333333
2022-12-11 00:00:00,Energy,0.0,7,0.0
2022-12-12 00:00:00,Energy,-0.09090909090909091,11,0.0
2022-12-13 00:00:00,Energy,0.0,12,-0.09090909090909091
2022-12-14 00:00:00,Energy,0.0,18,0.0
2022-12-15 00:00:00,Energy,0.0,21,0.0
2022-12-16 00:00:00,Energy,0.0,9,0.0
2022-12-17 00:00:00,Energy,0.0,2,0.0
2022-12-18 00:00:00,Energy,0.0,4,0.0
2022-12-19 00:00:00,Energy,0.1875,16,0.0
2022-12-20 00:00:00,Energy,0.11764705882352941,17,0.1875
2022-12-21 00:00:00,Energy,0.0,10,0.11764705882352941
2022-12-22 00:00:00,Energy,0.4,15,0.0
2022-12-23 00:00:00,Energy,0.1111111111111111,9,0.4
2022-12-24 00:00:00,Energy,0.0,4,0.1111111111111111
2022-12-25 00:00:00,Energy,0.0,1,0.0
2022-12-26 00:00:00,Energy,0.25,8,0.0
2022-12-27 00:00:00,Energy,0.18518518518518517,27,0.25
2022-12-28 00:00:00,Energy,0.07692307692307693,13,0.18518518518518517
2022-12-29 00:00:00,Energy,0.0,16,0.07692307692307693
2022-12-30 00:00:00,Energy,0.07142857142857142,14,0.0
2023-01-01 00:00:00,Energy,0.0,1,0.07142857142857142
2023-01-02 00:00:00,Energy,0.375,8,0.0
2023-01-03 00:00:00,Energy,0.21739130434782608,23,0.375
2023-01-04 00:00:00,Energy,0.14814814814814814,27,0.21739130434782608
2023-01-05 00:00:00,Energy,0.0,22,0.14814814814814814
2023-01-06 00:00:00,Energy,0.17391304347826086,23,0.0
2023-01-07 00:00:00,Energy,0.0,4,0.17391304347826086
2023-01-08 00:00:00,Energy,0.0,1,0.0
2023-01-09 00:00:00,Energy,0.17647058823529413,17,0.0
2023-01-10 00:00:00,Energy,0.05555555555555555,18,0.17647058823529413
2023-01-11 00:00:00,Energy,0.0,10,0.05555555555555555
2023-01-12 00:00:00,Energy,0.0,20,0.0
2023-01-13 00:00:00,Energy,0.14285714285714285,14,0.0
2023-01-15 00:00:00,Energy,0.0,5,0.14285714285714285
2023-01-16 00:00:00,Energy,0.13333333333333333,15,0.0
2023-01-17 00:00:00,Energy,0.1,20,0.13333333333333333
2023-01-18 00:00:00,Energy,0.2857142857142857,21,0.1
2023-01-19 00:00:00,Energy,0.0,14,0.2857142857142857
2023-01-20 00:00:00,Energy,0.21875,32,0.0
2023-01-21 00:00:00,Energy,0.0,3,0.21875
2023-01-22 00:00:00,Energy,0.0,6,0.0
2023-01-23 00:00:00,Energy,0.13636363636363635,22,0.0
2023-01-24 00:00:00,Energy,0.14285714285714285,21,0.13636363636363635
2023-01-25 00:00:00,Energy,0.10344827586206896,29,0.14285714285714285
2023-01-26 00:00:00,Energy,0.16666666666666666,42,0.10344827586206896
2023-01-27 00:00:00,Energy,0.21739130434782608,46,0.16666666666666666
2023-01-28 00:00:00,Energy,-0.25,4,0.21739130434782608
2023-01-29 00:00:00,Energy,0.75,4,-0.25
2023-01-30 00:00:00,Energy,0.047619047619047616,21,0.75
2023-01-31 00:00:00,Energy,0.25,36,0.047619047619047616
2023-02-01 00:00:00,Energy,0.13043478260869565,23,0.25
2023-02-02 00:00:00,Energy,0.30434782608695654,23,0.13043478260869565
2023-02-03 00:00:00,Energy,0.07692307692307693,13,0.30434782608695654
2023-02-04 00:00:00,Energy,0.3333333333333333,3,0.07692307692307693
2023-02-05 00:00:00,Energy,0.0,2,0.3333333333333333
2023-02-06 00:00:00,Energy,-0.05555555555555555,18,0.0
2023-02-07 00:00:00,Energy,0.17647058823529413,17,-0.05555555555555555
2023-02-08 00:00:00,Energy,0.21052631578947367,19,0.17647058823529413
2023-02-09 00:00:00,Energy,-0.125,24,0.21052631578947367
2023-02-10 00:00:00,Energy,0.125,24,-0.125
2023-02-11 00:00:00,Energy,0.0,2,0.125
2023-02-12 00:00:00,Energy,0.0,11,0.0
2023-02-13 00:00:00,Energy,0.05263157894736842,19,0.0
2023-02-14 00:00:00,Energy,-0.08333333333333333,12,0.05263157894736842
2023-02-15 00:00:00,Energy,-0.2,10,-0.08333333333333333
2023-02-16 00:00:00,Energy,0.09523809523809523,21,-0.2
2023-02-17 00:00:00,Energy,0.0,14,0.09523809523809523
2023-02-18 00:00:00,Energy,0.25,4,0.0
2023-02-19 00:00:00,Energy,0.0,5,0.25
2023-02-20 00:00:00,Energy,0.0,12,0.0
2023-02-21 00:00:00,Energy,0.0,15,0.0
2023-02-22 00:00:00,Energy,0.0,17,0.0
2023-02-23 00:00:00,Energy,0.05263157894736842,19,0.0
2023-02-24 00:00:00,Energy,0.18181818181818182,11,0.05263157894736842
2023-02-25 00:00:00,Energy,0.0,3,0.18181818181818182
2023-02-26 00:00:00,Energy,0.0,7,0.0
2023-02-27 00:00:00,Energy,0.1111111111111111,18,0.0
2023-02-28 00:00:00,Energy,-0.05555555555555555,18,0.1111111111111111
2023-03-01 00:00:00,Energy,-0.06666666666666667,15,-0.05555555555555555
2023-03-02 00:00:00,Energy,0.10526315789473684,19,-0.06666666666666667
2023-03-03 00:00:00,Energy,-0.08333333333333333,12,0.10526315789473684
2023-03-04 00:00:00,Energy,0.0,5,-0.08333333333333333
2023-03-05 00:00:00,Energy,0.0,7,0.0
2023-03-06 00:00:00,Energy,0.1,30,0.0
2023-03-07 00:00:00,Energy,0.14814814814814814,27,0.1
2023-03-08 00:00:00,Energy,0.12903225806451613,31,0.14814814814814814
2023-03-09 00:00:00,Energy,0.09523809523809523,21,0.12903225806451613
2023-03-10 00:00:00,Energy,-0.05555555555555555,18,0.09523809523809523
2023-03-11 00:00:00,Energy,0.0,1,-0.05555555555555555
2023-03-12 00:00:00,Energy,0.4,5,0.0
2023-03-13 00:00:00,Energy,0.041666666666666664,24,0.4
2023-03-14 00:00:00,Energy,0.08,25,0.041666666666666664
2023-03-15 00:00:00,Energy,0.0,28,0.08
2023-03-16 00:00:00,Energy,0.0,16,0.0
2023-03-17 00:00:00,Energy,0.0,11,0.0
2023-03-18 00:00:00,Energy,0.0,3,0.0
2023-03-19 00:00:00,Energy,0.0,4,0.0
2023-03-20 00:00:00,Energy,0.0,22,0.0
2023-03-21 00:00:00,Energy,0.0,16,0.0
2023-03-22 00:00:00,Energy,0.045454545454545456,22,0.0
2023-03-23 00:00:00,Energy,0.11764705882352941,17,0.045454545454545456
2023-03-24 00:00:00,Energy,0.09090909090909091,11,0.11764705882352941
2023-03-25 00:00:00,Energy,0.0,1,0.09090909090909091
2023-03-26 00:00:00,Energy,0.0,4,0.0
2023-03-27 00:00:00,Energy,0.045454545454545456,22,0.0
2023-03-28 00:00:00,Energy,0.13333333333333333,15,0.045454545454545456
2023-03-29 00:00:00,Energy,0.0,29,0.13333333333333333
2023-03-30 00:00:00,Energy,0.11764705882352941,17,0.0
2023-03-31 00:00:00,Energy,0.07142857142857142,14,0.11764705882352941
2023-04-01 00:00:00,Energy,0.0,1,0.07142857142857142
2023-04-02 00:00:00,Energy,0.0,1,0.0
2023-04-03 00:00:00,Energy,-0.015384615384615385,65,0.0
2023-04-04 00:00:00,Energy,0.35294117647058826,34,-0.015384615384615385
2023-04-05 00:00:00,Energy,-0.03571428571428571,28,0.35294117647058826
2023-04-06 00:00:00,Energy,0.13636363636363635,22,-0.03571428571428571
2023-04-07 00:00:00,Energy,0.25,8,0.13636363636363635
2023-04-08 00:00:00,Energy,0.0,1,0.25
2023-04-10 00:00:00,Energy,0.1,40,0.0
2023-04-11 00:00:00,Energy,0.0,19,0.1
2023-04-12 00:00:00,Energy,0.0,19,0.0
2023-04-13 00:00:00,Energy,0.1,20,0.0
2023-04-14 00:00:00,Energy,0.041666666666666664,24,0.1
2023-04-15 00:00:00,Energy,0.0,4,0.041666666666666664
2023-04-16 00:00:00,Energy,0.0,7,0.0
2023-04-17 00:00:00,Energy,0.058823529411764705,17,0.0
2023-04-18 00:00:00,Energy,0.06896551724137931,29,0.058823529411764705
2023-04-19 00:00:00,Energy,0.19230769230769232,26,0.06896551724137931
2023-04-20 00:00:00,Energy,0.0,22,0.19230769230769232
2023-04-21 00:00:00,Energy,0.2,30,0.0
2023-04-22 00:00:00,Energy,0.0,3,0.2
2023-04-24 00:00:00,Energy,0.14285714285714285,28,0.0
2023-04-25 00:00:00,Energy,0.1875,16,0.14285714285714285
2023-04-26 00:00:00,Energy,0.1875,16,0.1875
2023-04-27 00:00:00,Energy,0.0,27,0.1875
2023-04-28 00:00:00,Energy,0.1864406779661017,59,0.0
2023-04-29 00:00:00,Energy,0.0,7,0.1864406779661017
2023-04-30 00:00:00,Energy,0.125,8,0.0
2023-05-01 00:00:00,Energy,0.1724137931034483,29,0.125
2023-05-02 00:00:00,Energy,0.08,25,0.1724137931034483
2023-05-03 00:00:00,Energy,0.05,20,0.08
2023-05-04 00:00:00,Energy,0.19047619047619047,21,0.05
2023-05-05 00:00:00,Energy,0.05263157894736842,19,0.19047619047619047
2023-05-06 00:00:00,Energy,0.25,8,0.05263157894736842
2023-05-07 00:00:00,Energy,0.0,4,0.25
2023-05-08 00:00:00,Energy,0.0,29,0.0
2023-05-09 00:00:00,Energy,0.05,20,0.0
2023-05-10 00:00:00,Energy,0.0,26,0.05
2023-05-11 00:00:00,Energy,0.2631578947368421,19,0.0
2023-05-12 00:00:00,Energy,0.05263157894736842,19,0.2631578947368421
2023-05-13 00:00:00,Energy,0.0,4,0.05263157894736842
2023-05-14 00:00:00,Energy,0.0,3,0.0
2023-05-15 00:00:00,Energy,0.03571428571428571,28,0.0
2023-05-16 00:00:00,Energy,0.0,12,0.03571428571428571
2023-05-17 00:00:00,Energy,0.0,20,0.0
2023-05-18 00:00:00,Energy,0.0,18,0.0
2023-05-19 00:00:00,Energy,0.0,19,0.0
2023-05-20 00:00:00,Energy,0.0,6,0.0
2023-05-21 00:00:00,Energy,0.0,4,0.0
2023-05-22 00:00:00,Energy,0.10344827586206896,29,0.0
2023-05-23 00:00:00,Energy,-0.058823529411764705,17,0.10344827586206896
2023-05-24 00:00:00,Energy,0.0625,16,-0.058823529411764705
2023-05-25 00:00:00,Energy,0.2,30,0.0625
2023-05-26 00:00:00,Energy,0.0,24,0.2
2023-05-27 00:00:00,Energy,0.0,3,0.0
2023-05-28 00:00:00,Energy,0.0,2,0.0
2023-05-29 00:00:00,Energy,0.0,8,0.0
2023-05-30 00:00:00,Energy,0.16666666666666666,18,0.0
2023-05-31 00:00:00,Energy,0.08333333333333333,12,0.16666666666666666
2023-06-01 00:00:00,Energy,0.0,22,0.08333333333333333
2023-06-02 00:00:00,Energy,0.041666666666666664,24,0.0
2023-06-03 00:00:00,Energy,0.0,4,0.041666666666666664
2023-06-04 00:00:00,Energy,0.5,4,0.0
2023-06-05 00:00:00,Energy,0.08695652173913043,23,0.5
2023-06-06 00:00:00,Energy,0.04,25,0.08695652173913043
2023-06-07 00:00:00,Energy,0.1,10,0.04
2023-06-08 00:00:00,Energy,0.0,17,0.1
2023-06-09 00:00:00,Energy,-0.05555555555555555,18,0.0
2023-06-10 00:00:00,Energy,0.0,3,-0.05555555555555555
2023-06-11 00:00:00,Energy,0.0,8,0.0
2023-06-12 00:00:00,Energy,0.08333333333333333,12,0.0
2023-06-13 00:00:00,Energy,0.25,16,0.08333333333333333
2023-06-14 00:00:00,Energy,0.0,14,0.25
2023-06-15 00:00:00,Energy,0.0,18,0.0
2023-06-16 00:00:00,Energy,0.08333333333333333,12,0.0
2023-06-17 00:00:00,Energy,0.0,4,0.08333333333333333
2023-06-18 00:00:00,Energy,0.0,5,0.0
2023-06-19 00:00:00,Energy,0.2222222222222222,9,0.0
2023-06-20 00:00:00,Energy,0.16666666666666666,12,0.2222222222222222
2023-06-21 00:00:00,Energy,0.09523809523809523,21,0.16666666666666666
2023-06-22 00:00:00,Energy,-0.10344827586206896,29,0.09523809523809523
2023-06-23 00:00:00,Energy,0.0625,16,-0.10344827586206896
2023-06-24 00:00:00,Energy,0.0,2,0.0625
2023-06-25 00:00:00,Energy,0.0,2,0.0
2023-06-26 00:00:00,Energy,0.14285714285714285,14,0.0
2023-06-27 00:00:00,Energy,0.0,17,0.14285714285714285
2023-06-28 00:00:00,Energy,0.14285714285714285,14,0.0
2023-06-29 00:00:00,Energy,0.2857142857142857,21,0.14285714285714285
2023-06-30 00:00:00,Energy,0.0,16,0.2857142857142857
2023-07-01 00:00:00,Energy,0.0,4,0.0
2023-07-02 00:00:00,Energy,0.0,6,0.0
2023-07-03 00:00:00,Energy,0.4090909090909091,22,0.0
2023-07-04 00:00:00,Energy,0.4444444444444444,9,0.4090909090909091
2023-07-05 00:00:00,Energy,0.05,20,0.4444444444444444
2023-07-06 00:00:00,Energy,-0.07142857142857142,28,0.05
2023-07-07 00:00:00,Energy,0.18181818181818182,22,-0.07142857142857142
2023-07-08 00:00:00,Energy,0.0,1,0.18181818181818182
2023-07-09 00:00:00,Energy,0.4,5,0.0
2023-07-10 00:00:00,Energy,0.06666666666666667,15,0.4
2023-07-11 00:00:00,Energy,0.05,20,0.06666666666666667
2023-07-12 00:00:00,Energy,0.2222222222222222,27,0.05
2023-07-13 00:00:00,Energy,0.12,25,0.2222222222222222
2023-07-14 00:00:00,Energy,-0.18518518518518517,27,0.12
2023-07-15 00:00:00,Energy,0.0,5,-0.18518518518518517
2023-07-16 00:00:00,Energy,0.0,5,0.0
2023-07-17 00:00:00,Energy,0.0,15,0.0
2023-07-18 00:00:00,Energy,0.0,20,0.0
2023-07-19 00:00:00,Energy,0.0,13,0.0
2023-07-20 00:00:00,Energy,0.05,20,0.0
2023-07-21 00:00:00,Energy,-0.05128205128205128,39,0.05
2023-07-23 00:00:00,Energy,0.4,5,-0.05128205128205128
2023-07-24 00:00:00,Energy,0.06666666666666667,45,0.4
2023-07-25 00:00:00,Energy,0.25,28,0.06666666666666667
2023-07-26 00:00:00,Energy,0.0,13,0.25
2023-07-27 00:00:00,Energy,0.13043478260869565,23,0.0
2023-07-28 00:00:00,Energy,0.19696969696969696,66,0.13043478260869565
2023-07-30 00:00:00,Energy,-0.14285714285714285,7,0.19696969696969696
2023-07-31 00:00:00,Energy,0.23076923076923078,39,-0.14285714285714285
2023-08-01 00:00:00,Energy,0.0,20,0.23076923076923078
2023-08-02 00:00:00,Energy,0.06666666666666667,15,0.0
2023-08-03 00:00:00,Energy,0.030303030303030304,33,0.06666666666666667
2023-08-04 00:00:00,Energy,0.0,13,0.030303030303030304
2023-08-05 00:00:00,Energy,0.25,8,0.0
2023-08-06 00:00:00,Energy,0.0,3,0.25
2023-08-07 00:00:00,Energy,0.2,15,0.0
2023-08-08 00:00:00,Energy,-0.1111111111111111,9,0.2
2023-08-09 00:00:00,Energy,0.0,21,-0.1111111111111111
2023-08-10 00:00:00,Energy,0.05555555555555555,18,0.0
2023-08-11 00:00:00,Energy,0.08333333333333333,36,0.05555555555555555
2023-08-13 00:00:00,Energy,0.0,8,0.08333333333333333
2023-08-14 00:00:00,Energy,0.09090909090909091,22,0.0
2023-08-15 00:00:00,Energy,0.0,22,0.09090909090909091
2023-08-16 00:00:00,Energy,0.0,28,0.0
2023-08-17 00:00:00,Energy,-0.025,40,0.0
2023-08-18 00:00:00,Energy,0.03571428571428571,28,-0.025
2023-08-19 00:00:00,Energy,0.0,6,0.03571428571428571
2023-08-20 00:00:00,Energy,0.125,8,0.0
2023-08-21 00:00:00,Energy,0.23076923076923078,13,0.125
2023-08-22 00:00:00,Energy,-0.041666666666666664,24,0.23076923076923078
