date,fund,return,growth_of_1,drawdown
2022-11-09,Combined Maximum Sharpe,-0.017789521157166224,1.8369883639538567,-0.017789521157166255
2022-11-10,Combined Maximum Sharpe,0.011281962738424862,1.8577131982269042,-0.006708259133570982
2022-11-11,Combined Maximum Sharpe,-0.006153502949823805,1.8462817545816883,-0.012820482791028098
2022-11-14,Combined Maximum Sharpe,0.007384479101526204,1.859915583613926,-0.00553067627674364
2022-11-15,Combined Maximum Sharpe,-0.0003562076534287779,1.8592530674483112,-0.005884913860954133
2022-11-16,Combined Maximum Sharpe,-0.00436561255969098,1.8511362889054148,-0.010224835166781077
2022-11-17,Combined Maximum Sharpe,0.012452103822944234,1.8741868301652846,0.0
2022-11-18,Combined Maximum Sharpe,0.0009457048203085906,1.8759592576847308,0.0
2022-11-21,Combined Maximum Sharpe,0.0012677898670435497,1.8783375798226098,0.0
2022-11-22,Combined Maximum Sharpe,0.013734316335863075,1.9041352623294328,0.0
2022-11-23,Combined Maximum Sharpe,-0.006245971561765466,1.8922420876311683,-0.006245971561765429
2022-11-25,Combined Maximum Sharpe,0.0034178562235821237,1.8987094990269024,-0.002849463170958022
2022-11-28,Combined Maximum Sharpe,-0.01024058375433605,1.879265605376964,-0.013060866759036949
2022-11-29,Combined Maximum Sharpe,0.00243703400448899,1.8838454395607345,-0.010655662530967835
2022-11-30,Combined Maximum Sharpe,0.013691903386494755,1.909638869314289,0.0
2022-12-01,Combined Maximum Sharpe,-0.0009311238677255221,1.907860758984334,-0.0009311238677255362
2022-12-02,Combined Maximum Sharpe,0.0081588573314632,1.9234267227251844,0.0
2022-12-05,Combined Maximum Sharpe,-0.006950596111948874,1.910057760424592,-0.006950596111948926
2022-12-06,Combined Maximum Sharpe,-0.01006346181851496,1.890835967081401,-0.016944110871875417
2022-12-07,Combined Maximum Sharpe,-0.0014855332253789683,1.8880270674285602,-0.01840447305757953
2022-12-08,Combined Maximum Sharpe,0.011791632007938962,1.910289987828706,-0.0068298598232355845
2022-12-09,Combined Maximum Sharpe,-0.01733247665292237,1.8771799312143536,-0.024043958090228967
2022-12-12,Combined Maximum Sharpe,0.010999187918011463,1.8978273860336998,-0.01330923418554486
2022-12-13,Combined Maximum Sharpe,0.003415447927806421,1.9043093166466627,-0.009939243254058261
2022-12-14,Combined Maximum Sharpe,0.0008168923790078714,1.9058649324147052,-0.009130470167117655
2022-12-15,Combined Maximum Sharpe,-0.01760797807769001,1.872306504465709,-0.026577679126266074
2022-12-16,Combined Maximum Sharpe,-0.010238982754764099,1.853135990454852,-0.03654453348279474
2022-12-19,Combined Maximum Sharpe,-0.003316970773287634,1.8469891925355857,-0.039740287106596495
2022-12-20,Combined Maximum Sharpe,0.0013548697552668895,1.849491622330857,-0.038439260264395925
2022-12-21,Combined Maximum Sharpe,0.0095772589248169,1.8672046824771993,-0.029230144088009613
2022-12-22,Combined Maximum Sharpe,-0.00666935000488948,1.8547516409189904,-0.03570454803128276
2022-12-23,Combined Maximum Sharpe,0.0028051090418865646,1.8599544215173862,-0.032999594139915156
2022-12-27,Combined Maximum Sharpe,0.0035372892328462417,1.8665336182662045,-0.029579034016108285
2022-12-28,Combined Maximum Sharpe,-0.010927808731083653,1.8461364958956539,-0.040183608721013675
2022-12-29,Combined Maximum Sharpe,0.0024528868148521107,1.8506648597648536,-0.037829287750166585
2022-12-30,Combined Maximum Sharpe,0.001412172070334068,1.8532783169913625,-0.036470537143433845
2023-01-03,Combined Maximum Sharpe,-0.003045739356310643,1.8476337142831045,-0.039405196749421
2023-01-04,Combined Maximum Sharpe,0.01217325075793562,1.8701254227958886,-0.02771163533268195
2023-01-05,Combined Maximum Sharpe,0.005430107275277013,1.8802804044598929,-0.022432005210034855
2023-01-06,Combined Maximum Sharpe,0.024890266790294872,1.9270810853674631,0.0
2023-01-09,Combined Maximum Sharpe,-0.015027021212413437,1.8981227970196057,-0.015027021212413394
2023-01-10,Combined Maximum Sharpe,0.007390915850399864,1.9121516628861035,-0.007747168811276461
2023-01-11,Combined Maximum Sharpe,0.009027161572100564,1.929412964897337,0.0
2023-01-12,Combined Maximum Sharpe,0.005859418348390525,1.9407182026254788,0.0
2023-01-13,Combined Maximum Sharpe,0.006957633922651686,1.9542210094263732,0.0
2023-01-17,Combined Maximum Sharpe,-0.006874746027810345,1.9407862363043558,-0.006874746027810352
2023-01-18,Combined Maximum Sharpe,-0.01855288986352488,1.904779043013556,-0.0253000894854416
2023-01-19,Combined Maximum Sharpe,0.0019909638422605245,1.9085713892156917,-0.023359497206552504
2023-01-20,Combined Maximum Sharpe,0.004404553286288768,1.9169777936001786,-0.019057832070450753
2023-01-23,Combined Maximum Sharpe,0.004587677674851896,1.925772269827065,-0.014557585586319588
2023-01-24,Combined Maximum Sharpe,-0.0033527355203369167,1.919315664733936,-0.017861513372370852
2023-01-25,Combined Maximum Sharpe,0.005092788300256475,1.929090333095792,-0.012859689978442002
2023-01-26,Combined Maximum Sharpe,0.00022293518174189134,1.9295203951997975,-0.01263962167402255
2023-01-27,Combined Maximum Sharpe,-0.0033586684853382674,1.9230397758566224,-0.015955837860377686
2023-01-30,Combined Maximum Sharpe,-0.007693194064307324,1.9082454576675754,-0.02352628056756645
2023-01-31,Combined Maximum Sharpe,0.01225353218013034,1.9316282047906923,-0.011561028423449748
2023-02-01,Combined Maximum Sharpe,0.002217277989204844,1.935911161492502,-0.00936938444810076
2023-02-02,Combined Maximum Sharpe,-0.025221622048237146,1.8870843418583743,-0.03435469542296332
2023-02-03,Combined Maximum Sharpe,-0.0022703509847826625,1.882799998064468,-0.036547049191160585
2023-02-06,Combined Maximum Sharpe,0.00898244950393904,1.8997121539730986,-0.02789288171109916
2023-02-07,Combined Maximum Sharpe,0.012575746889376302,1.9236024531841363,-0.015667908642136852
2023-02-08,Combined Maximum Sharpe,0.0014052473063088315,1.9263055903498825,-0.014284678622242808
2023-02-09,Combined Maximum Sharpe,-0.009318368450351968,1.9083555651110296,-0.023469937173997812
2023-02-10,Combined Maximum Sharpe,0.01868463636080099,1.9440124948922402,-0.005223828054703783
2023-02-13,Combined Maximum Sharpe,0.010488381230553852,1.96440203905563,0.0
2023-02-14,Combined Maximum Sharpe,-0.003571775509789342,1.9573856359611508,-0.0035717755097893766
2023-02-15,Combined Maximum Sharpe,0.0025618103713404457,1.962400086784069,-0.0010191153499939931
2023-02-16,Combined Maximum Sharpe,-0.014020771818134796,1.9348857229513816,-0.015025598384350136
2023-02-17,Combined Maximum Sharpe,-3.192174840935063e-05,1.9348239580161326,-0.015057040489388274
2023-02-21,Combined Maximum Sharpe,-0.007712254257112014,1.9199021037091604,-0.022653171021886465
2023-02-22,Combined Maximum Sharpe,-0.003783106481168164,1.9126389096174097,-0.026350578144942793
2023-02-23,Combined Maximum Sharpe,7.01074263475454e-05,1.9127729998088951,-0.02628231808981174
2023-02-24,Combined Maximum Sharpe,-0.00873760989435058,1.8960599355201184,-0.0347902833415743
2023-02-27,Combined Maximum Sharpe,0.0031201212289706454,1.9019758723763354,-0.03177871201421967
2023-02-28,Combined Maximum Sharpe,-0.010755151287982736,1.881519834122835,-0.04219207844675221
2023-03-01,Combined Maximum Sharpe,0.006121218794662852,1.8930370286939986,-0.03632912659566345
2023-03-02,Combined Maximum Sharpe,0.0023788205461363204,1.8975402240724528,-0.03403672652229606
2023-03-03,Combined Maximum Sharpe,0.003101634377145273,1.9034257000634518,-0.03104066162621788
2023-03-06,Combined Maximum Sharpe,0.005308781080749276,1.9135305704085606,-0.025896668622643837
2023-03-07,Combined Maximum Sharpe,-0.007697263176405764,1.898801622012028,-0.03339459832526892
2023-03-08,Combined Maximum Sharpe,-0.00897810114112201,1.8817539890026775,-0.04207287938505955
2023-03-09,Combined Maximum Sharpe,-0.008045606003959014,1.866614137810784,-0.04977998357803415
2023-03-10,Combined Maximum Sharpe,-0.006901263348355676,1.8537321420759878,-0.05633770215024103
2023-03-13,Combined Maximum Sharpe,-0.005157276200214154,1.8441719334180873,-0.06120442925998104
2023-03-14,Combined Maximum Sharpe,0.01721091150465591,1.8759118133635162,-0.04504690177101156
2023-03-15,Combined Maximum Sharpe,-0.022179160759865577,1.8343056636835957,-0.06622696005476414
2023-03-16,Combined Maximum Sharpe,0.012650395705027564,1.8575103561731663,-0.0544143616007704
2023-03-17,Combined Maximum Sharpe,-0.011479551562706705,1.8361869702612146,-0.0652692606937294
2023-03-20,Combined Maximum Sharpe,0.00525175448420076,1.8458301734161149,-0.060360284342057424
2023-03-21,Combined Maximum Sharpe,0.029382783009815103,1.9000658008745699,-0.03275105446947579
2023-03-22,Combined Maximum Sharpe,-0.01691665145853634,1.86792304997289,-0.049113667754652424
2023-03-23,Combined Maximum Sharpe,0.013165333834852855,1.8925148805035998,-0.03659493175164352
2023-03-24,Combined Maximum Sharpe,0.0008493786824619511,1.8941223422993416,-0.03577663602409764
2023-03-27,Combined Maximum Sharpe,0.012385827896915017,1.917582615646763,-0.023833931383707485
2023-03-28,Combined Maximum Sharpe,0.007480848914124441,1.931927761474768,-0.016531380509294147
2023-03-29,Combined Maximum Sharpe,0.010257182229917984,1.9517438965792524,-0.006443763661772128
2023-03-30,Combined Maximum Sharpe,-0.0008739299193246047,1.9500382091931727,-0.007312062183239543
2023-03-31,Combined Maximum Sharpe,0.011644647162531682,1.9727457160926825,0.0
2023-04-03,Combined Maximum Sharpe,0.011788117392256615,1.9960006741790546,0.0
2023-04-04,Combined Maximum Sharpe,-0.007137362072685088,1.981754494670115,-0.007137362072685116
2023-04-05,Combined Maximum Sharpe,0.0021782489636093137,1.9860712493442583,-0.004974660060613534
2023-04-06,Combined Maximum Sharpe,0.0011385706829153774,1.988332531842943,-0.0038417533798005277
2023-04-10,Combined Maximum Sharpe,0.0028052108700946285,1.9939102238746316,-0.0010473194380471451
2023-04-11,Combined Maximum Sharpe,-0.0008841088415684279,1.9921473902164104,-0.0019305023352405026
2023-04-12,Combined Maximum Sharpe,-0.0007705342022748758,1.9906123725162759,-0.002699549019438474
2023-04-13,Combined Maximum Sharpe,0.007880013046172696,2.006298423981577,0.0
2023-04-14,Combined Maximum Sharpe,-0.007144928128578983,1.9919635659377473,-0.007144928128579031
2023-04-17,Combined Maximum Sharpe,0.00603533773311377,2.003985738810239,-0.0011527124498003083
2023-04-18,Combined Maximum Sharpe,0.010410337580101701,2.024847906856963,0.0
2023-04-19,Combined Maximum Sharpe,-0.0001284484312021369,2.024587818319904,-0.00012844843120229932
2023-04-20,Combined Maximum Sharpe,-0.018676607079321308,1.986775387139563,-0.01880265652964397
2023-04-21,Combined Maximum Sharpe,0.006483625421286469,1.9996568945460076,-0.012440940490220709
2023-04-24,Combined Maximum Sharpe,-0.003081865580061513,1.9934942207907735,-0.015484464764001893
2023-04-25,Combined Maximum Sharpe,-0.010869259118937824,1.9718264155528935,-0.02618541922310169
2023-04-26,Combined Maximum Sharpe,-0.01121245015584999,1.9497174101525183,-0.03710426667110267
2023-04-27,Combined Maximum Sharpe,0.014323763915384789,1.9776447020372585,-0.023311975511768224
2023-04-28,Combined Maximum Sharpe,0.004508853538142634,1.986561612349228,-0.018908232256892976
2023-05-01,Combined Maximum Sharpe,0.010306116393447428,2.007035347548854,-0.00879698630587944
2023-05-02,Combined Maximum Sharpe,-0.0029297780218508996,2.0011551794985274,-0.011700991110592751
2023-05-03,Combined Maximum Sharpe,-0.013655517063514214,1.9738283707981454,-0.025196725090336214
2023-05-04,Combined Maximum Sharpe,-0.011586456434458452,1.9509586943707946,-0.036491240767244526
2023-05-05,Combined Maximum Sharpe,0.013894158623921113,1.9780656239391006,-0.0231040972309271
2023-05-08,Combined Maximum Sharpe,0.0033218032572415474,1.984636368771739,-0.019859041239122965
2023-05-09,Combined Maximum Sharpe,-0.0018657485779078476,1.9809335362890388,-0.02168773783908029
2023-05-10,Combined Maximum Sharpe,-0.0006581536503253728,1.979629777651078,-0.02233161762557967
2023-05-11,Combined Maximum Sharpe,-0.001514861561643639,1.9766309125946293,-0.023812649878072967
2023-05-12,Combined Maximum Sharpe,-0.0049431043726774065,1.9668602196874134,-0.028638045837013126
2023-05-15,Combined Maximum Sharpe,0.010583331151204092,1.9876761527204951,-0.018357800608425623
2023-05-16,Combined Maximum Sharpe,-0.005440470050070552,1.9768622601423798,-0.023698395594100807
2023-05-17,Combined Maximum Sharpe,0.014700057439970092,2.005922248917382,-0.009346705930599164
2023-05-18,Combined Maximum Sharpe,0.01037193482141261,2.0267275437399745,0.0
2023-05-19,Combined Maximum Sharpe,-0.0015742922278055562,2.023536882319985,-0.0015742922278056959
2023-05-22,Combined Maximum Sharpe,-0.004074012943562953,2.0152929668696364,-0.005641891484455597
2023-05-23,Combined Maximum Sharpe,-0.016748287555435885,1.9815402607520562,-0.022295687018953236
2023-05-24,Combined Maximum Sharpe,-0.005866003132530292,1.9699165393752498,-0.02803090358158844
2023-05-25,Combined Maximum Sharpe,0.03428889677367233,2.0374628042466374,0.0
2023-05-26,Combined Maximum Sharpe,0.006871064159250717,2.051462341896703,0.0
2023-05-30,Combined Maximum Sharpe,-4.875175177346729e-05,2.051362329513838,-4.8751751773434826e-05
2023-05-31,Combined Maximum Sharpe,-0.006816900589926519,2.037378396439622,-0.006865320005854714
2023-06-01,Combined Maximum Sharpe,0.013816739706810579,2.065528323427507,0.0
2023-06-02,Combined Maximum Sharpe,0.0064174831581039595,2.07878381665569,0.0
2023-06-05,Combined Maximum Sharpe,-0.008208798703438042,2.0617194987567986,-0.008208798703438047
2023-06-06,Combined Maximum Sharpe,-0.0017759649735384422,2.058057957141745,-0.009970185138004406
2023-06-07,Combined Maximum Sharpe,-0.010312947366994594,2.0368333137515178,-0.020180310510431676
2023-06-08,Combined Maximum Sharpe,0.012888234300573407,2.0630844987303605,-0.007552164779975112
2023-06-09,Combined Maximum Sharpe,0.004864083422275995,2.0731195138393894,-0.002724815717207618
2023-06-12,Combined Maximum Sharpe,0.002546497400302188,2.078398707291897,-0.0001852570530457287
2023-06-13,Combined Maximum Sharpe,0.007647237041030202,2.0942927148723287,0.0
2023-06-14,Combined Maximum Sharpe,-0.0009488641297816379,2.092305515637923,-0.0009488641297817901
2023-06-15,Combined Maximum Sharpe,0.0033263488415692056,2.099265253666074,0.0
2023-06-16,Combined Maximum Sharpe,0.006640109133625693,2.113204604050845,0.0
2023-06-20,Combined Maximum Sharpe,0.0018507773195404979,2.1171156752035705,0.0
2023-06-21,Combined Maximum Sharpe,0.009015107058075032,2.1362016996698596,0.0
2023-06-22,Combined Maximum Sharpe,0.002640603168892339,2.141842560647401,0.0
2023-06-23,Combined Maximum Sharpe,-0.0045488082816856085,2.1320997294694615,-0.004548808281685579
2023-06-26,Combined Maximum Sharpe,-0.005749540124781493,2.1198411365248413,-0.010272194850731386
2023-06-27,Combined Maximum Sharpe,0.008804988907136848,2.138506314216835,-0.001557652505307261
2023-06-28,Combined Maximum Sharpe,-0.007970282643431635,2.1214618144577635,-0.009515520218011275
2023-06-29,Combined Maximum Sharpe,0.0011928886913551969,2.123992482265372,-0.008333982483116564
2023-06-30,Combined Maximum Sharpe,0.018617945982360933,2.1635368595671296,0.0
2023-07-03,Combined Maximum Sharpe,-0.004108736570900446,2.154647456549735,-0.004108736570900384
2023-07-05,Combined Maximum Sharpe,-0.002830195193722569,2.1485493836740415,-0.0069273032381277355
2023-07-06,Combined Maximum Sharpe,-0.0060771628365180776,2.135492299207154,-0.01296236772484971
2023-07-07,Combined Maximum Sharpe,-0.005590168638595336,2.123554537128164,-0.0184800745419077
2023-07-10,Combined Maximum Sharpe,0.010824373073211796,2.146540683679351,-0.007855736689958315
2023-07-11,Combined Maximum Sharpe,0.005166231323676285,2.1576302093969204,-0.002730089919240397
2023-07-12,Combined Maximum Sharpe,0.008168770418506036,2.175255395225517,0.0
2023-07-13,Combined Maximum Sharpe,0.005095468889508844,2.186339341418625,0.0
2023-07-14,Combined Maximum Sharpe,-0.005707771219816912,2.1738602166489227,-0.005707771219816804
2023-07-17,Combined Maximum Sharpe,0.00264793826737626,2.179616464304514,-0.003074946778274912
2023-07-18,Combined Maximum Sharpe,0.005847118312603445,2.192360939647401,0.0
2023-07-19,Combined Maximum Sharpe,-0.005057550032172372,2.181272964506554,-0.005057550032172342
2023-07-20,Combined Maximum Sharpe,0.002751870076146482,2.187275544305487,-0.002319597676617935
2023-07-21,Combined Maximum Sharpe,-0.001519041000020902,2.183952983075344,-0.0038351151126645444
2023-07-24,Combined Maximum Sharpe,-0.0035871508156424064,2.1761188143507804,-0.0074085087920024995
2023-07-25,Combined Maximum Sharpe,0.016661323729553788,2.2123758343906514,0.0
2023-07-26,Combined Maximum Sharpe,-0.0039379920068210094,2.2036635160387372,-0.0039379920068209895
2023-07-27,Combined Maximum Sharpe,0.0006321104713479824,2.2050564748225527,-0.0033083707814566266
2023-07-28,Combined Maximum Sharpe,0.006266889563151223,2.218875320230777,0.0
2023-07-31,Combined Maximum Sharpe,-0.003881563130405318,2.210262615596803,-0.00388156313040533
2023-08-01,Combined Maximum Sharpe,-0.006890056681455421,2.1950337808944393,-0.010744875621879535
2023-08-02,Combined Maximum Sharpe,-0.017883900152192184,2.1557780159262343,-0.028436615491302275
2023-08-03,Combined Maximum Sharpe,-0.003291350731766519,2.1486825943759893,-0.03163437134786251
2023-08-04,Combined Maximum Sharpe,-0.0020935629871531125,2.144184192025264,-0.033661705786039886
2023-08-07,Combined Maximum Sharpe,0.016120165220034337,2.1787487954628966,-0.01808417282486474
2023-08-08,Combined Maximum Sharpe,-0.003457658729661568,2.1712154256705247,-0.021479302656489785
2023-08-09,Combined Maximum Sharpe,-0.010349182896848177,2.1487451201218026,-0.031606192321649074
2023-08-10,Combined Maximum Sharpe,0.00127578316438054,2.151486452970599,-0.03037073180532257
2023-08-11,Combined Maximum Sharpe,-0.002567407007208427,2.1459627115753284,-0.0328601647828799
2023-08-14,Combined Maximum Sharpe,0.01408827379548665,2.1761956218109066,-0.019234833985819266
2023-08-15,Combined Maximum Sharpe,-0.007143901359437851,2.160649094949849,-0.02624132358859721
2023-08-16,Combined Maximum Sharpe,-0.010166367796650623,2.138683141571089,-0.03614091243817508
2023-08-17,Combined Maximum Sharpe,-0.021519465365579204,2.0926598237781016,-0.05688264469026061
2023-08-18,Combined Maximum Sharpe,0.0055957648326560964,2.1043698560267114,-0.05160518176035078
2023-08-21,Combined Maximum Sharpe,0.013597554366190225,2.132984139550606,-0.038709331658724144
2023-08-22,Combined Maximum Sharpe,-0.00906610753357423,2.1136462759740318,-0.04742449622892775
2023-08-23,Combined Maximum Sharpe,0.015202008517392979,2.145777944664145,-0.032943435307140057
2023-08-24,Combined Maximum Sharpe,-0.008865688065151187,2.1267541467496716,-0.041517057151063574
2023-08-25,Combined Maximum Sharpe,0.000316779280562241,2.1274278583982116,-0.041213429613996766
2023-08-28,Combined Maximum Sharpe,0.006543595356720604,2.141348885454184,-0.034939518263932934
2023-08-29,Combined Maximum Sharpe,0.025296438445999596,2.1955173857264856,-0.010526925191029712
2023-08-30,Combined Maximum Sharpe,-0.00022506030264255215,2.195023261919197,-0.010749616300702924
2023-08-31,Combined Maximum Sharpe,-0.0031444691863910697,2.1881210789086802,-0.013860283649871019
2023-09-01,Combined Maximum Sharpe,-0.008324278894969145,2.1699065487918836,-0.022069185678175285
2023-09-05,Combined Maximum Sharpe,-0.009815010649210443,2.1486088929076996,-0.03166758703493511
2023-09-06,Combined Maximum Sharpe,-0.0037349174139220532,2.1405840161378706,-0.035284228626583536
2023-09-07,Combined Maximum Sharpe,0.0024677229487517186,2.145866384438225,-0.03290357737854266
2023-09-08,Combined Maximum Sharpe,0.00221983796398364,2.1506298601040377,-0.030756780024774666
2023-09-11,Combined Maximum Sharpe,0.004457001283869201,2.160215220151649,-0.026436861748963536
2023-09-12,Combined Maximum Sharpe,0.00024982577018233654,2.160754897582783,-0.026193640588128786
2023-09-13,Combined Maximum Sharpe,0.0030306260097863425,2.1673033375761706,-0.02324239770679981
2023-09-14,Combined Maximum Sharpe,0.01222232821894303,2.193792830318037,-0.01130414570122451
2023-09-15,Combined Maximum Sharpe,-0.010295849841701768,2.171205868753281,-0.021483609756197675
2023-09-18,Combined Maximum Sharpe,0.0035429257341003653,2.178898289899717,-0.018016798855963856
2023-09-19,Combined Maximum Sharpe,-1.5417129657756613e-05,2.1788646975422705,-0.018031938218297627
2023-09-20,Combined Maximum Sharpe,-0.00513915791689357,2.167667167782056,-0.023078427157139703
2023-09-21,Combined Maximum Sharpe,-0.01648018433240694,2.1319436132857015,-0.03917827475589486
2023-09-22,Combined Maximum Sharpe,-0.003222478613806098,2.125073470586048,-0.042274502217174326
2023-09-25,Combined Maximum Sharpe,0.0027466537543412097,2.130910311612284,-0.03964396188306074
2023-09-26,Combined Maximum Sharpe,-0.010572353078538049,2.108381575419221,-0.0497971849991391
2023-09-27,Combined Maximum Sharpe,0.0032899282564405035,2.1153179995395512,-0.04667108590871849
2023-09-28,Combined Maximum Sharpe,0.006220399928219115,2.1284761234720477,-0.04074099879993587
2023-09-29,Combined Maximum Sharpe,-0.006998559300298363,2.1135798571026596,-0.047454429804179465
2023-10-02,Combined Maximum Sharpe,-5.93558921153183e-06,2.1135673117608618,-0.0474600837233895
2023-10-03,Combined Maximum Sharpe,-0.013602312985812064,2.0848179076697093,-0.06041682979606311
2023-10-04,Combined Maximum Sharpe,0.0033097666660107774,2.0917181684852166,-0.05730702873937743
2023-10-05,Combined Maximum Sharpe,-0.004030533844970543,2.0832874276129973,-0.06110658466545915
2023-10-06,Combined Maximum Sharpe,0.0046724942684357815,2.0930215761780233,-0.0567196105636365
2023-10-09,Combined Maximum Sharpe,0.004139037062526013,2.1016846700544907,-0.05281533807140548
2023-10-10,Combined Maximum Sharpe,0.002239851238597444,2.1063921310658538,-0.05069378533320401
2023-10-11,Combined Maximum Sharpe,0.011079923120059,2.1297307939387604,-0.04017554545730184
2023-10-12,Combined Maximum Sharpe,0.0004067905232563246,2.130597148242822,-0.03978509796520424
2023-10-13,Combined Maximum Sharpe,0.000725299138070056,2.132142468518017,-0.03908865492439639
2023-10-16,Combined Maximum Sharpe,0.015880538742536827,2.1660020395939257,-0.02382886508077986
2023-10-17,Combined Maximum Sharpe,-0.007671298822049595,2.149385990699032,-0.031317365558204524
2023-10-18,Combined Maximum Sharpe,-0.006481179891546482,2.1354554334369413,-0.03759557196983909
2023-10-19,Combined Maximum Sharpe,-0.006454788538535121,2.12167152018064,-0.043807689041323594
2023-10-20,Combined Maximum Sharpe,-0.004372976128796843,2.112393501269742,-0.04798909519168493
2023-10-23,Combined Maximum Sharpe,0.009911915596122988,2.1333313673601264,-0.03855284345663623
2023-10-24,Combined Maximum Sharpe,0.00446293255357834,2.142852281367088,-0.03426196964315342
2023-10-25,Combined Maximum Sharpe,-0.010536641641277997,2.1202738147881277,-0.04443760518837725
2023-10-26,Combined Maximum Sharpe,-0.02612944900334704,2.064872228271489,-0.06940592405312385
2023-10-27,Combined Maximum Sharpe,-0.005633859463045771,2.0532390283282616,-0.07464876029415135
2023-10-30,Combined Maximum Sharpe,0.010828279978955245,2.075472075390718,-0.06462879799174304
2023-10-31,Combined Maximum Sharpe,-0.00015763832654659216,2.0751449014459595,-0.06477624834272744
2023-11-01,Combined Maximum Sharpe,0.012187580131900544,2.100435896217637,-0.05337813392814772
2023-11-02,Combined Maximum Sharpe,0.014288093299911514,2.1304471202732778,-0.039852712385976874
2023-11-03,Combined Maximum Sharpe,-0.0017230437900284633,2.126776266592707,-0.04150708820741278
2023-11-06,Combined Maximum Sharpe,0.0013840378129507393,2.1297198053653577,-0.04018049777404653
2023-11-07,Combined Maximum Sharpe,0.0007676617208230099,2.1313547097360153,-0.03944368108328822
2023-11-08,Combined Maximum Sharpe,0.0008890744080787527,2.1332496426629795,-0.03858967504262123
2023-11-09,Combined Maximum Sharpe,-0.006806856166820186,2.118728919177452,-0.045133856841901965
2023-11-10,Combined Maximum Sharpe,0.026576271348514306,2.1750368338474564,-0.019757075119822942
2023-11-13,Combined Maximum Sharpe,-0.0023707206675507206,2.1698804290727702,-0.022080957281056746
2023-11-14,Combined Maximum Sharpe,0.0003270342533885175,2.1705900542988346,-0.021761144257046672
2023-11-15,Combined Maximum Sharpe,0.004887887295945059,2.1811996538499465,-0.01697962298166089
2023-11-16,Combined Maximum Sharpe,-0.02052648284614991,2.1364272965711675,-0.03715757388794361
2023-11-17,Combined Maximum Sharpe,0.0033014260339790727,2.143480553267771,-0.03397882083575776
2023-11-20,Combined Maximum Sharpe,0.0017858156103876285,2.1473084143003587,-0.032253685134041254
2023-11-21,Combined Maximum Sharpe,-0.013029685823038886,2.119329660296857,-0.04486311557314837
2023-11-22,Combined Maximum Sharpe,0.00968006500867503,2.139844909183344,-0.035617328439713214
2023-11-24,Combined Maximum Sharpe,0.006371398391711268,2.1534787135962263,-0.02947286223713963
2023-11-27,Combined Maximum Sharpe,-0.009154029019976351,2.1337657069580653,-0.038357095820895415
2023-11-28,Combined Maximum Sharpe,0.00517352786006211,2.1448048032898583,-0.03338200946469361
2023-11-29,Combined Maximum Sharpe,-0.0046526318681489875,2.1348258161111127,-0.037879327131784435
2023-11-30,Combined Maximum Sharpe,-0.0013441690340000492,2.1319562493561124,-0.03917257994722512
2023-12-01,Combined Maximum Sharpe,0.0039276987226900106,2.140329931193539,-0.03539873931675841
2023-12-04,Combined Maximum Sharpe,0.0014520253863090427,2.1434377445887094,-0.03399811379858053
2023-12-05,Combined Maximum Sharpe,0.0005614029298537984,2.1446410768184805,-0.03345579750942285
2023-12-06,Combined Maximum Sharpe,-0.011027471321806861,2.120991108848296,-0.044114335983646336
2023-12-07,Combined Maximum Sharpe,0.01002011191528554,2.1422436771302813,-0.0345362546519854
2023-12-08,Combined Maximum Sharpe,0.005041959114899228,2.1530447821645233,-0.029668425921023367
2023-12-11,Combined Maximum Sharpe,0.002555085567946801,2.158545995814575,-0.02718914571997111
2023-12-12,Combined Maximum Sharpe,0.0021339886136192894,2.163152308391617,-0.025113178433732286
2023-12-13,Combined Maximum Sharpe,0.00956212119032957,2.1838366329175987,-0.015791192499060358
2023-12-14,Combined Maximum Sharpe,-0.007080739726337674,2.168373454115067,-0.022760118901343884
2023-12-15,Combined Maximum Sharpe,-0.004998640356371586,2.157534535059643,-0.027644989608859305
2023-12-18,Combined Maximum Sharpe,0.005765187328028247,2.169973125820952,-0.02203918082460754
2023-12-19,Combined Maximum Sharpe,0.008431073265300588,2.1882683282284816,-0.013793921507546547
2023-12-20,Combined Maximum Sharpe,-0.005804976847707522,2.1755654812465437,-0.01951882496026358
2023-12-21,Combined Maximum Sharpe,0.010709975050097447,2.1988657332705475,-0.009017896038497786
2023-12-22,Combined Maximum Sharpe,0.009828999156885634,2.2204783827089685,0.0
2023-12-26,Combined Maximum Sharpe,0.003036869678705926,2.2272216861816396,0.0
2023-12-27,Combined Maximum Sharpe,0.012676486825027726,2.255455032542937,0.0
2023-12-28,Combined Maximum Sharpe,-0.0030908753425099,2.2484837021967103,-0.0030908753425099578
2023-12-29,Combined Maximum Sharpe,-0.0033022120604751467,2.241058732197535,-0.006382880677151537
2020-07-06,Combined Minimum Variance,0.0031630489612906334,1.0031630489612906,0.0
2020-07-07,Combined Minimum Variance,0.009799980956057311,1.0129940277369318,0.0
2020-07-08,Combined Minimum Variance,-0.0015625149073155906,1.0114112094675711,-0.0015625149073156264
2020-07-09,Combined Minimum Variance,0.000331019067289304,1.0117460058627752,-0.001232013062253401
2020-07-10,Combined Minimum Variance,0.007722738226728829,1.0195594554179919,0.0
2020-07-13,Combined Minimum Variance,-0.013713262681244967,1.005577968786698,-0.013713262681244953
2020-07-14,Combined Minimum Variance,0.01982616711834245,1.0255147256463863,0.0
