date,Bitcoin,S&P 500
2014-05-06,-0.6210097892295978,-0.011620689193437284
2014-05-07,-0.6103882997932566,-0.0057299485010301465
2014-05-08,-0.6119567752806366,-0.006820662747524575
2014-05-09,-0.6011233204918296,-0.00502698086444664
2014-05-10,-0.5975479117980518,-0.00502698086444664
2014-05-11,-0.6130918973957701,-0.00502698086444664
2014-05-12,-0.6111829908679942,0.0
2014-05-13,-0.6131876749664986,0.0
2014-05-14,-0.6080398515253731,-0.00455799999999984
2014-05-15,-0.6061777553116805,-0.01387832344599993
2014-05-16,-0.604608855490846,-0.010203047957482947
2014-05-17,-0.6041858032766675,-0.010203047957482947
2014-05-18,-0.6061768013338601,-0.010203047957482947
2014-05-19,-0.6057871610019595,-0.0063566970018457125
2014-05-20,-0.5679604166539882,-0.012838232267302518
2014-05-21,-0.564790321065229,-0.0046842760658305505
2014-05-22,-0.5358187263609078,-0.002255705699431454
2014-05-23,-0.5385633555665157,0.0
2014-05-24,-0.5350460329075157,0.0
2014-05-25,-0.49484872911991873,0.0
2014-05-26,-0.48468467195551646,0.0
2014-05-27,-0.4943061324496638,0.0
2014-05-28,-0.48967056969908895,-0.0010139999999999594
2014-05-29,-0.4974595879765973,0.0
2014-05-30,-0.45296613867255875,0.0
2014-05-31,-0.44675778553035617,0.0
2014-06-01,-0.44483473427946274,0.0
2014-06-02,-0.41537855231554754,0.0
2014-06-03,-0.40755238168726127,-0.0003870000000000262
2014-06-04,-0.4326644787537868,0.0
2014-06-05,-0.41714268028555856,0.0
2014-06-06,-0.4271611130576113,0.0
2014-06-07,-0.4212867923780942,0.0
2014-06-08,-0.4203883219057155,0.0
2014-06-09,-0.42874446184452897,0.0
2014-06-10,-0.42645332305390915,-0.00026199999999998447
2014-06-11,-0.44358878440262806,-0.003708096886000045
2014-06-12,-0.478404911732485,-0.010520740919493732
2014-06-13,-0.4739377528820068,-0.007410807608203562
2014-06-14,-0.492868872648217,-0.007410807608203562
2014-06-15,-0.48038778849024044,-0.007410807608203562
2014-06-16,-0.4796451575686599,-0.006591921524480515
2014-06-17,-0.4633335926626123,-0.004365694020616706
2014-06-18,-0.46461138428495163,0.0
2014-06-19,-0.4750774885935175,0.0
2014-06-20,-0.4787957318555789,0.0
2014-06-21,-0.4777094760634052,0.0
2014-06-22,-0.4716560009241537,0.0
2014-06-23,-0.4805396447652287,-1.900000000010227e-05
2014-06-24,-0.4889794273164251,-0.006370879312000088
2014-06-25,-0.5046076191587648,-0.0015776124338012787
2014-06-26,-0.48829611630633607,-0.0027238013347272716
2014-06-27,-0.47077165576060653,-0.0006634287082848411
2014-06-28,-0.4762768313110598,-0.0006634287082848411
2014-06-29,-0.47059348385940436,-0.0006634287082848411
2014-06-30,-0.4370182671891307,-0.0009742223819565465
2014-07-01,-0.4334845912131823,0.0
2014-07-02,-0.4261345919834798,0.0
2014-07-03,-0.4304387772789289,0.0
2014-07-04,-0.4443408286778171,0.0
2014-07-05,-0.44448811590114246,0.0
2014-07-06,-0.4407836369554956,0.0
2014-07-07,-0.4511963252007284,-0.003838999999999926
2014-07-08,-0.4493994318904918,-0.010536190402999912
2014-07-09,-0.4520033224606008,-0.005923310122658676
2014-07-10,-0.45677562675891514,-0.010042763925510512
2014-07-11,-0.44094073560252434,-0.008441013117541973
2014-07-12,-0.43880000884635384,-0.008441013117541973
2014-07-13,-0.44501025409657824,-0.008441013117541973
2014-07-14,-0.4544190020900417,-0.0036260026772407805
2014-07-15,-0.4520072789580847,-0.0055519936140654425
2014-07-16,-0.4569262679674172,-0.0012241558902738037
2014-07-17,-0.44995898610021046,-0.01282393854376418
2014-07-18,-0.444239820579306,-0.0027152556744525214
2014-07-19,-0.4456291333674667,-0.0027152556744525214
2014-07-20,-0.4490872149050462,-0.0027152556744525214
2014-07-21,-0.45256173498674257,-0.0049691191966283466
2014-07-22,-0.4538675987904077,-3.376602784355143e-05
2014-07-23,-0.45391204874965185,0.0
2014-07-24,-0.46879678881176445,0.0
2014-07-25,-0.4699432283738867,-0.00493800000000022
2014-07-26,-0.4760016580181887,-0.00493800000000022
2014-07-27,-0.4787570322840947,-0.00493800000000022
2014-07-28,-0.48235410980619176,-0.004711125864000243
2014-07-29,-0.4853328001091175,-0.009174996464500373
2014-07-30,-0.5040103631276427,-0.008981785588810909
2014-07-31,-0.48721558335114623,-0.028731787583811563
2014-08-01,-0.47441200190585264,-0.03162810939323657
2014-08-02,-0.480359050970538,-0.03162810939323657
2014-08-03,-0.4830054863765747,-0.03162810939323657
2014-08-04,-0.4822524909558885,-0.024711028978632643
2014-08-05,-0.4872980317532378,-0.03397529891436457
2014-08-06,-0.4869752082338288,-0.0336101415773542
2014-08-07,-0.4836285219524481,-0.03873490699656934
2014-08-08,-0.48100477139226516,-0.027657288064797725
2014-08-09,-0.48104520666266537,-0.027657288064797725
